STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
24,100000010027040,1,2,2,00040,0,06,001,0,'BRADDOCK RUN            ',,'US 40 ALT         ','1.28 MI W OF MD 831A     ',99.99,14.803,,,,39392400,078483000,10,3,01,01,14,1948,2,0,13275,2002,4,12.2,0,8,0,1,0,0,0,5,0,0,0,A,5,5,1,07,0,00,1,0,13.4,13.7,15.8,1.2,1.2,13.4,16.7,99.99,N,0,N,99.9,0,6,6,7,7,N,2,47.7,2,20.7,5,6,N,5,9,7,,,,1106,12,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,15541,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,76.5,0
24,100000010028010,1,2,2,00040,0,06,001,0,'WILLS CREEK             ',,'US 40 ALT         ','0.84 MI E OF MD 36       ',99.99,18.471,,,,39394800,078465400,10,3,01,01,14,1932,2,0,13275,2002,0,12.8,0,50,0,1,0,0,0,2,0,0,0,A,5,5,1,11,0,00,3,0,8.2,20.4,68.9,0,1.6,8.2,10.8,99.99,N,0,N,99.9,0,6,6,6,7,N,2,48.6,2,40.5,6,3,N,5,8,7,33,1,68.9,207,24,N  ,N  ,N  ,,,,480,48,528,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,18395,2022,,N,4/16/2007,B,A ,,Q760,2081003,0,14,12,,,2,,71,2
24,100000010030040,1,1,1,00068,0,06,001,21325,'EVITTS CREEK            ',,'IS 68             ','0.21 M E OF BR NO 0109900',99.99,23.974,,,,39402400,078432400,2,3,01,01,01,1937,6,0,19525,2002,5,18.3,1,0,0,1,1,1,1,5,0,0,0,A,1,5,2,07,0,00,2,0,20.2,14.3,28.3,3.3,0,39.2,40.2,99.99,N,0,N,99.9,0,6,6,7,7,N,1,79.2,1,42.3,6,9,N,5,4,8,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,,1990,1,1,8,4,5,1,5,Y,8,23015,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,94.1,0
24,100000010033010,1,3,1,00144,0,06,001,0,'FLINTSTONE CREEK        ',,'MD 144            ','0.06 MI E OF MD 940AO    ',99.99,17.747,,,,00000000,000000000,2,3,01,01,09,1900,2,0,1075,2002,0,6.7,0,0,0,0,0,0,0,2,0,0,0,A,1,5,8,11,0,00,1,0,7.3,14,14.6,0,0,7.3,8.3,99.99,N,0,N,99.9,0,7,7,7,7,N,2,48.6,2,40.5,7,4,N,5,9,6,,,,1105,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1925,1,6,0,0,8,0,5,Y,8,677,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,79.9,0
24,100000010034010,1,3,1,00144,0,06,001,0,'TOWN CREEK              ',,'MD 144            ','0.37 MI E OF US 40AF     ',99.99,19.694,,,,39414200,078325400,10,3,01,01,09,1957,2,0,1075,2002,5,13.4,0,0,0,1,1,1,1,5,0,0,0,A,5,5,4,02,0,00,3,0,9.1,22.9,60.7,0.9,0.9,9.1,11.7,99.99,N,0,N,99.9,0,5,5,5,7,N,2,32.4,2,32.4,5,5,N,5,7,8,35,1,60.7,405,24,N  ,N  ,N  ,,,,457,46,503,,,,,0,N,2,,0,,0,1,1,0,0,8,0,5,Y,8,677,2022,,N,4/16/2007,B,Z ,,L240,000A144,0,40,17,,,0,,77.6,0
24,100000010035010,1,3,1,144AE,0,06,001,0,'TOWN CREEK              ',,'MD 144AE          ','0.38 MI E OF US 40AF     ',99.99,1.126,,,,00000000,000000000,10,3,01,01,09,1925,2,0,299,2002,0,6.7,0,0,0,1,1,1,1,2,0,0,0,A,1,5,1,11,0,00,1,0,7.3,21.6,22.3,0,0,7.3,8.3,99.99,N,0,N,99.9,0,6,6,6,7,N,2,48.6,2,40.5,6,5,N,5,9,7,,,,206,24,N  ,Y48,N  ,,0804,,,,,2000,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,352,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,89.8,0
24,100000010036010,1,2,1,00040,0,06,001,0,'FIFTEEN MILE CREEK      ',,'US 40 SCN         ','0.19 M E OF BR NO 0113300',99.99,0.595,,,,00000000,000000000,3,3,01,01,08,1917,2,0,375,2002,0,7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,11,0,00,1,0,7.3,19.8,35.4,0,0,7.3,8.2,99.99,N,0,N,99.9,0,5,6,6,7,N,4,32.4,4,32.4,6,5,N,5,9,6,35,1,35.4,207,12,N  ,N  ,N  ,,,,188,19,207,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,431,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,88.9,0
24,100000010037010,1,2,1,00040,0,06,001,0,'SNIB HOLLOW RUN         ',,'US 40 SCN         ','0.48 M E OF STONE ROAD   ',99.99,10.201,,,,00000000,000000000,5,3,01,01,09,1916,2,0,375,2002,0,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,01,0,00,2,0,6.7,4.3,8.8,0,0,6.7,7.3,99.99,N,0,N,99.9,0,6,6,5,7,N,2,54,2,35.1,5,4,N,5,6,7,35,1,8.8,905,24,N  ,N  ,N  ,,,,42,4,46,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,431,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,73.4,0
24,100000010038030,1,1,1,00068,0,06,001,0,'SNIB HOLLOW RUN         ',,'IS 68             ','1.15 MI W OF MD 948Y     ',99.99,62.284,,,,00000000,000000000,5,3,01,01,01,1986,4,0,17225,2002,5,31.1,2,30,0,1,N,N,N,5,0,0,0,A,1,5,3,19,0,00,0,0,15.8,0,9.8,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,1,33.3,1,20.7,5,N,N,5,4,8,,,,906,24,N  ,N  ,N  ,,,,,,,2000,,,,1,N,2,,1,,0,N,N,N,N,8,1,5,Y,8,22041,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,60.6,0
24,100000010039030,1,1,1,00068,0,06,001,0,'SNIB HOLLOW RUN         ',,'IS 68 & US 40 SCN ','0.61 M W OD BR NO 0104000',99.99,62.783,,,,39420000,078204800,2,3,01,01,01,1986,6,0,17225,2002,5,31.1,2,39,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,0,0,12.1,0,9.8,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,32.4,2,32.4,6,N,N,5,8,8,,,,1106,24,N  ,N  ,N  ,,,,,,,2000,,,,1,N,2,,1,,1988,N,N,N,N,8,1,5,Y,8,22041,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,81,0
24,100000010040030,1,1,1,00068,0,06,001,0,'SNIB HOLLOW RUN         ',,'IS 68 & US 40 SCN ','0.64MI W OF WASH CO LINE ',99.99,63.765,,,,39420000,078200000,16,3,01,01,01,1986,6,0,17225,2002,5,31.1,2,17,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,0,0,12.1,0,8.5,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,1,99.9,1,99.9,6,N,N,5,8,8,,,,1106,24,N  ,N  ,N  ,,,,,,,2000,,,,1,N,2,,1,,1988,N,N,N,N,8,1,5,Y,8,22041,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,70,0
24,100000010042010,1,3,1,00047,0,06,001,19975,'NORTH BRANCH            ',,'MD 47             ','0.89 MI N OF MD 831F     ',99.99,1.496,,,,00000000,000000000,24,3,01,01,07,2005,2,0,2275,2004,9,9.1,0,49,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,10,24.7,27.4,0,0,10,11.2,99.99,N,0,N,99.9,0,8,8,8,8,0,4,99.9,4,40.5,8,4,N,5,9,7,,,,306,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,0,1,8,0,,Y,8,3200,2025,,N,4/16/2007,B,K*,,H100,1021004,0,11,11,,,0,,95.4,0
24,100000010043010,1,3,1,00047,0,06,001,0,'NORTH BRANCH            ',,'MD 47             ','0.23 MI N OF MD 36       ',99.99,0.37,,,,00000000,000000000,24,3,01,01,07,1923,2,0,2450,2002,0,7.9,0,28,0,1,1,1,1,5,0,0,0,A,1,5,1,04,0,00,2,0,7.3,6.1,14.3,0,0,7.3,7.3,99.99,N,0,N,99.9,0,5,5,6,7,N,2,54.9,2,33.3,5,2,N,5,9,7,33,1,14.3,306,12,N  ,N  ,N  ,,,,68,7,75,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,3,2584,2022,,N,4/16/2007,B,A ,,H100,1021005,0,14,15,,,2,,64.7,2
24,100000010044010,1,3,1,00051,0,06,001,0,'EVITTS CREEK            ',,'MD 51             ','0.14 MI E OF CUMBERLAND  ',99.99,4.409,,,,00000000,000000000,10,3,01,01,14,1957,4,0,12050,2002,5,27.4,2,0,0,1,1,1,1,5,0,0,0,A,1,5,6,05,0,00,3,0,10.6,15.2,46.9,0,0,26.5,27.5,99.99,N,0,N,99.9,0,7,7,7,7,N,2,60.3,2,35.1,7,9,N,5,4,8,,,,1005,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1990,1,1,0,0,8,0,5,Y,8,12794,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,86.8,0
24,100000010046010,1,3,1,00051,0,06,001,0,'SAWPIT RUN              ',,'MD 51             ','0.48 M E OF PACK HORSE RD',99.99,28.801,,,,00000000,000000000,40,3,01,01,07,1932,2,0,3650,2002,0,6.7,0,31,0,1,1,1,1,5,0,0,0,A,1,5,1,01,0,00,2,0,8.2,6.1,13.4,0,0,8.2,9.1,99.99,N,0,N,99.9,0,5,5,6,8,N,2,63.9,2,36,5,3,N,5,9,8,35,1,13.4,306,24,N  ,N  ,N  ,,,,79,8,87,,,,,0,N,2,,0,,0,1,1,0,0,8,0,5,Y,8,3971,2022,,N,4/16/2007,B,A ,,,,,,,,,2,,58.2,2
24,100000010047010,1,3,1,00051,0,06,001,0,'TOWN CREEK              ',,'MD 51             ','0.07 MI W OF GUN CLUB RD ',99.99,31.102,,,,00000000,000000000,40,3,01,01,07,1932,2,0,3650,2002,4,6.7,0,30,0,1,0,1,1,2,0,0,0,A,1,5,3,10,0,00,2,0,8.2,31.1,63.1,0,0,8.2,8.7,4.26,N,0,N,99.9,0,5,5,5,5,N,2,32.4,2,18,5,3,N,5,4,7,35,1,63.1,606,12,Y12,N  ,N  ,0606,,,354,35,389,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,3971,2022,,N,4/16/2007,B,A ,,Q240,000S637,0,14,14,,,2,,34.2,2
24,100000010048010,1,3,1,00051,0,06,001,0,'C&O CANAL               ',,'MD 51             ','0.64 MI W OF W VA LINE   ',99.99,40.048,,,,00000000,000000000,40,3,01,01,07,1932,2,0,1850,2002,4,7.3,0,0,0,1,1,1,1,2,0,0,0,A,1,5,3,10,0,00,1,0,8.2,27.1,28,0,0,8.2,8.7,99.99,N,0,N,99.9,0,5,5,6,8,N,2,62.1,2,36,5,4,N,5,9,7,35,1,28,606,24,Y24,N  ,N  ,0606,,,157,16,173,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,2181,2022,,N,4/16/2007,B,Z ,,Q240,000S637,0,14,14,,,0,,66.2,0
24,100000010049010,1,3,1,00051,0,06,001,0,'POTOMAC RIVER           ',,'MD 51             ','ON WEST VIRGINIA LINE    ',99.99,40.997,,,,00000000,000000000,6,3,01,01,07,1987,2,0,1850,2002,5,9.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,4,0,9.1,38.1,138.7,0,0,9.1,10.1,99.99,N,0,N,99.9,0,7,7,6,7,N,2,32.4,2,32.4,6,5,N,5,9,6,,,,406,24,N  ,Y48,N  ,,0906,,,,,2000,543,50,000000000000000,0,N,2,,0,,0,1,1,0,1,8,0,5,Y,U,2181,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,94.7,0
24,100000010050020,1,1,1,00068,0,06,001,0,'SNIB HOLLOW RUN         ',,'IS 68             ','0.22 MI W OF US 40SC     ',99.99,61.432,,,,39420000,078214800,5,3,01,01,01,1962,5,0,17225,2002,5,34.7,2,45,0,N,N,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,15.8,0,7.6,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,7,1,99.9,1,99.9,7,N,N,5,7,7,,,,906,24,N  ,N  ,N  ,,,,,,,2000,,,,1,N,2,,1,,1986,N,N,N,N,8,1,5,Y,8,22041,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,78.1,0
24,100000010051010,1,3,1,00053,0,06,001,0,'WINCHESTER RUN          ',,'MD 53             ','0.62 MILE NORTH OF MD 951',99.99,4.023,,,,39361800,078501200,8,3,01,01,14,1924,2,0,14850,2002,4,13.4,0,46,0,1,1,1,1,5,0,0,0,A,1,5,1,01,0,00,2,0,13.4,4.9,10.1,0,0,13.4,14,99.99,N,0,N,99.9,0,6,6,6,7,6,2,77.4,2,51.3,6,6,N,5,4,8,,,,207,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1953,1,6,0,0,8,0,5,Y,U,19448,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,92.3,0
24,100000010052020,1,3,1,00053,0,06,001,0,'WARRIOR RUN             ',,'MD 53             ','0.11 MILE SOUTH OF MD 636',99.99,4.843,,,,39355400,078500600,8,3,01,01,14,1953,2,0,14850,2002,4,13.4,0,45,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,13.4,0,10.7,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,7,2,48.6,2,29.7,7,N,N,5,4,7,,,,207,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,N,N,N,8,0,5,Y,8,19448,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,90.8,0
24,100000010053020,1,3,1,00055,0,06,001,0,'BRADDOCK RUN            ',,'MD 55             ','0.26 MI S OF US 48       ',99.99,3.25,,,,00000000,000000000,8,3,01,01,07,1950,2,0,2750,2002,4,11.6,0,45,1,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,7.3,0,10.7,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,4,7,2,99.9,2,60.3,7,N,N,5,4,8,,,,305,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,N,N,N,8,0,5,Y,8,3474,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,96.9,0
24,100000010054020,1,3,1,00036,0,06,001,0,'NEFF RUN                ',,'MD 36             ','0.51 M N OF BR NO 0112700',99.99,18.616,,,,00000000,000000000,3,3,01,01,06,1939,2,0,7925,2002,4,9.4,0,58,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,7.3,0,12.2,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,6,2,81.9,2,54,6,N,N,5,4,7,,,,107,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,N,N,N,8,0,5,Y,8,6644,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,96.9,0
24,100000010055010,1,3,1,00111,0,06,001,10250,'GEORGES CREEK           ',,'VICTORY POST DRIVE','0.04 MI N OF MD 937      ',99.99,0.064,,,,00000000,000000000,2,3,01,01,09,1950,2,0,1599,2002,5,7.9,0,8,0,0,0,0,0,5,0,0,0,A,5,5,3,03,0,00,1,0,7.9,22.3,23.8,1.5,1.5,7.9,12.8,99.99,N,0,N,99.9,0,6,6,6,7,N,2,32.4,2,32.4,6,4,N,5,9,6,,,,1105,24,Y24,N  ,N  ,1105,,,,,,2000,,,,0,N,2,,0,,1983,3,9,0,0,8,0,5,Y,3,1886,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,83.6,0
24,100000010056020,1,2,1,00807,0,06,001,0,'PEA VINE RUN            ',,'MD 807            ','0.86 MILE SOUTH OF US 220',99.99,4.28,,,,39420000,078424800,5,3,01,01,16,2002,2,0,1750,2000,9,9.1,0,32,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,2,0,9.1,3,7.3,0.4,0.4,9.1,9.8,99.99,N,0,N,99.9,0,N,N,N,7,7,1,40.5,1,40.5,7,5,N,5,7,8,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,6,0,1,8,0,,Y,8,2300,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,94.8,0
24,100000010057010,1,2,1,00220,0,06,001,0,'WARRIOR RUN             ',,'US 220            ','0.16 MILE NORTH OF MD 636',99.99,23.314,,,,39354200,078494200,8,3,01,01,14,1900,2,0,11875,2002,4,13.4,0,45,1,1,1,1,1,5,0,0,0,A,1,5,1,01,0,00,2,0,13.4,5.5,11.9,0,0,13.4,14,99.99,N,0,N,99.9,0,6,6,6,5,N,2,45,2,31.5,6,6,N,5,4,7,,,,207,12,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,1954,1,6,0,0,8,0,5,Y,8,13375,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,93.1,0
24,100000010058020,1,2,1,00220,0,06,001,0,'MILL RUN                ',,'US 220            ','.13 MILE NORTH OF MD 830B',99.99,13.902,,,,39320000,078532400,113,3,01,01,02,1950,2,0,7475,2002,4,11,0,30,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,13.1,0,11,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,8,6,2,71.1,2,33.3,6,N,N,5,8,7,,,,1106,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,1,,0,1,N,N,N,8,0,5,Y,8,8041,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,83.7,0
24,100000010059010,1,2,1,00220,0,06,001,0,'MD 135A                 ',,'US 220            ','0.43 MI N OF MD 135B     ',99.99,1.448,,,,39270600,078583600,2,3,01,01,02,1952,3,2,7475,2002,9,17.1,0,3,0,1,0,0,0,5,N,0,0,A,1,1,4,02,0,00,3,0,12.8,14.3,38.7,0,0,14,15.2,99.99,H,5.46,H,3,0,7,7,6,N,N,2,54,2,29.7,6,5,5,5,N,6,,1,,206,24,N  ,N  ,Y06,,,0204,,,,,,,,0,N,2,,1,,1997,1,6,0,0,8,0,,Y,N,10875,2022,,N,4/16/2007,B,K*,,1180,2111004,1,12,12,,,0,,88.8,0
24,100000010060010,1,2,1,00220,0,06,001,0,'N POTOMAC RIVER  MD 135 ',,'US 220            ','ON WEST VIRGINIA LINE    ',99.99,0.467,,,,00000000,000000000,37,3,21,21,02,1951,2,2,7675,2002,4,12.2,0,0,0,1,1,1,1,5,0,0,0,A,1,6,4,02,0,00,4,22,1,48.8,693.1,1.2,1.2,11,11.7,99.99,H,4.67,H,1.2,0,4,5,4,8,N,2,36.9,2,18.9,4,4,4,5,9,6,31,1,701,1000,24,N  ,Y48,Y24,,0698,1000,15000,1000,16000,,543,50,00000000029A055,0,N,2,,1,,0,1,6,0,0,8,1,1,Y,8,39737,2022,,N,4/16/2007,B,A ,,Q100,2111006,0,14,15,,,1,,29.9,1
24,100000010061010,1,3,1,00636,0,06,001,0,'WARRIOR RUN             ',,'MD 636            ','0.02 MI E OF MD 53       ',99.99,0.032,,,,00000000,000000000,2,3,01,01,19,1936,2,0,1899,2000,2,9.1,0,45,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,9.1,9.4,11,0,0,9.1,10.2,99.99,N,0,N,99.9,0,5,5,5,7,N,2,41.4,2,27,5,5,N,5,7,6,35,1,11,306,12,N  ,N  ,N  ,,,,73,7,80,,,,,0,N,2,,0,,1955,1,6,0,0,8,0,5,Y,3,2240,2012,,N,4/16/2007,B,Z ,,Q110,000S917,0,14,14,,,0,,78.9,0
24,100000010062010,1,2,1,00220,0,06,001,0,'TRIB TO NORTH BR POTOMAC',,'US 220            ','1.21 M N OF MD 830A      ',99.99,7.064,,,,00000000,000000000,80,3,01,01,02,1900,2,0,7475,2002,4,13.4,0,15,0,1,1,1,1,5,0,0,0,A,1,5,1,01,0,00,1,0,17.9,6.1,6.4,0,0,18,18.6,99.99,N,0,N,99.9,0,7,7,6,7,6,2,82.8,2,35.1,6,9,N,5,4,8,35,1,6.4,1106,24,N  ,N  ,N  ,,,,77,8,85,,,,,0,N,2,,1,,1955,1,6,0,0,8,0,5,Y,8,8041,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,,82.7,0
24,100000010063020,1,3,1,00658,0,06,001,0,'BRADDOCK RUN            ',,'MD 658            ','0.11 MI N OF US 48       ',99.99,1.078,,,,00000000,000000000,5,3,01,01,14,1968,4,0,14575,2002,5,13.7,0,26,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,00,0,0,13.7,0,12.8,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,6,2,32.4,2,32.4,6,N,N,5,8,8,,,,207,24,N  ,N  ,N  ,,,,,,,2000,,,,0,N,2,,0,,0,1,N,N,N,8,0,5,Y,8,16018,2022,,N,4/16/2007,B,Z ,,,,,,,,,0,*,80.9,0
24,100000010064010,1,2,1,00040,0,06,001,0,'SIDELING HILL CREEK     ',,'US 40 SCN         ','WASHINGTON COUNTY LINE   ',99.99,15.286,,,,00000000,000000000,2,3,01,01,09,1925,2,0,375,2002,0,8.2,0,0,0,1,0,0,0,2,0,0,0,P,1,5,1,11,0,00,1,0,7.3,25.9,26.8,0,0,7.3,8.3,99.99,N,0,N,99.9,0,4,4,6,5,N,2,26.1,2,19.8,4,5,N,4,9,6,31,1,26.8,207,12,N  ,Y48,Y06,,0803,0204,287,29,316,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,8,406,2022,,N,4/16/2007,B,A ,,,,,,,,,1,,40.3,1
24,100000010065010,1,5,1,01330,0,06,001,21325,'N BRANCH POTOMAC RIVER  ',,'MD 61 (CANAL PKWY)','ON WEST VIRGINIA         ',99.99,0.483,,,,00000000,000000000,16,3,01,01,16,1992,2,0,5177,1994,9,17.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,3,0,12.1,50,132.9,0,1.5,12.2,14.5,99.99,N,0,N,99.9,0,7,7,7,7,N,2,54.9,2,40.5,7,5,N,5,7,8,,,0,806,24,N  ,Y48,N  ,,0906,,,,,,543,14,000000000000000,0,N,2,,0,,0,1,2,0,1,4,0,1,Y,8,8850,2015,,N,4/16/2007,B,Z ,,,,,,,,,0,,89.8,0
24,100000010066010,1,3,1,00942,0,06,001,21325,'N BRANCH POTOMAC RIVER  ',,'MD 942            ','ON WEST VIRGINIA LINE    ',99.99,0.048,,,,39385400,078460000,32,3,01,01,16,1953,2,0,999,2002,6,11.6,0,0,0,1,0,0,0,2,0,0,0,A,5,5,3,12,0,00,2,0,8.5,48.2,96.9,2,2,8.5,12.4,5.48,N,0,N,99.9,99.9,6,6,6,7,N,2,58.5,2,39.6,6,5,N,5,8,6,31,1,97.5,1005,24,Y24,Y48,N  ,1005,1003,,1670,167,1837,,543,50,000000000000000,0,N,2,,0,,1996,1,6,N,0,8,0,5,Y,8,7500,2022,,N,4/16/2007,B,Z ,,3170,0001316,0,14,14,,,0,,77.7,0
24,100000010068010,1,3,1,00035,0,06,001,0,'BRANCH OF WILLS CREEK   ',,'MD 35             ','0.17 MI S OF PA LINE     ',99.99,3.54,,,,00000000,000000000,2,3,01,01,14,1917,2,0,3975,2002,0,6.4,0,41,0,1,0,0,0,5,0,0,0,A,1,5,1,01,0,00,1,0,7.3,6.1,7,0,0,7.3,7.9,99.99,N,0,N,99.9,0,4,4,6,7,N,5,32.4,5,32.4,4,2,N,5,4,8,35,1,7,1106,12,N  ,N  ,N  ,,,,36,4,40,,,,,0,N,2,,0,,0,1,6,0,0,8,0,5,Y,3,5360,2022,,N,7/22/2007,F,A ,,L1C0,2091001,0,11,15,,,1,,48.1,1
